"shutdown_id";"words_str";"tags_str"
513;самарская,8,самарская,8,10,рябикова,21,21а,25,27,29,35-49(неч.),кузоватовская,11,13,15;Street,Street,Street,Street,Number,Street,Number,Number,Number,Number,Number,Odd,Street,Number,Number,Number
514;п.дачный,ул.поселковая,26,поселковая,7-26,1пер.сельдинский,3-22,карлинская,3-11;O,O,Number,Street,Range,O,Range,Street,Range
515;жигулевская,11,корунковой,7-11,фруктовая,1-6,промышленная,65,66,79а,87,89,91,95,99,шолмова,5,7,9,14;Street,Number,Street,Range,Street,Range,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Number
516;артема,17,артема,11,15,17,аблукова,73,75а,77;Street,Number,Street,Number,Number,Number,Street,Number,Number,Number
517;радищева,32а,радищева,1-5,16-34;Street,Number,Street,Range,Range
518;отрадная,79,корп.2,камеры,отрадная,79,79,к.1,2,3,4,шигаева,3-11,рябикова,116,118,122;Street,Number,O,O,Street,Number,Number,O,Street,Street,Street,Street,Range,Street,Number,Number,Number
519;спуск,ст.разина,трещина,накопительном,баке,сп.,ст.разина,8,33;Street,O,O,O,O,O,O,Street,Number
520;план.,откл,–,проведение,рем.,работ,теплосетях.,откл:,ул.,панорамная,75,77,79,81;O,O,O,O,O,O,O,O,Street,Street,Number,Number,Number,Number
521;техн.,откл,–,тепловых,сетях:,ул.,ленина,128,130;O,O,O,O,O,Street,Street,Number,Number
522;отрадная,70б,отрадная,60-76(четн.);Street,Number,Street,Even
523;аблукова,41,аблукова,41,41,корп.1,2,3;Street,Number,Street,Number,Number,O,Street,Street
524;минаева,18,минаева,16,18;Street,Number,Street,Number,Number
525;московское,шоссе,28,московское,шоссе,28-44(четн.)-промзона;Street,O,Number,Street,O,Even
526;л.,шевцовой,54б,корп.1,л.шевцовой,54б,корп.1(10,эт.);Street,Street,Number,O,O,Number,Number,O
527;чапаева,34,некрасова,пер.,банный,чапаева,галактионова-80;Street,Number,Street,Street,Street,Street,Number
528;камышинская,26,камышинская,26(,9эт.);Street,Number,Street,Number,O
529;крымова,59,крымова,59,61,63,воробьева,99;Street,Number,Street,Number,Number,Number,Street,Number
530;артема,11,59/7,аблукова,63;Street,Number,Number,Street,Number
531;октябрьская,27,пр.,полбина,10,12а,октябрьская,22,стр.15,22л;Street,Number,O,Street,Number,Number,Street,Number,Number,Number
532;рябикова,17;Street,Number
533;воробьева,15,воробьева,1-15,наб.,р.,свияги,164-180;Street,Number,Street,Range,O,Street,Street,Range
534;ефремова,45,санация,ефремова,45-73(неч.);Street,Number,O,Street,Odd
535;артема,11,артема,11,15(д/сад№,179),17,аблукова,73,75(д/сад,№165),75а;Street,Number,Street,Number,Number,Number,Number,Street,Number,Number,Number,Number
536;пер.,богданова,10,богданова,горина,алашеева,хваткова,красноярская;Street,Street,Number,Street,Street,Street,Street,Street
537;подвале,ср.венец,21,23,21а,27,(админ.,здания);O,O,Number,Number,Number,Number,O,O
538;рябикова,48,54б,(супермаркет);Street,Number,Number,O
539;новая,кротовка;Street,Street
540;1,пер.,маяковского,2,4,6;Street,Street,Street,Street,Street,Street
541;50,лет,влксм,24а,26а,пр.,высотный,2,3,4,5,6,пр.,полбина,24,26,28;Number,Street,Street,Number,Number,O,Street,Street,Street,Street,Street,Street,O,Street,Number,Number,Number
542;транспортная,30-100,(частн.,дома);Street,Range,O,O
543;корунковой,7,подъезд,1;Street,Street,Street,Street
544;нариманова,73,задвиж,нариманова,65,67,69,71,73,ватутина,64(5,эт.);Street,Number,O,Street,Number,Number,Number,Number,Number,Street,Number,O
545;горина,18,п.,вырыпаевка;Street,Number,O,Street
546;3,пер.,сельдинский,20,задвиж,п.,дачный;Street,Street,Street,Number,O,O,Street
547;корунковой,7,(1-2,п);Street,Street,Range,O
548;пр.,полбина,1,26,28;O,Street,Street,Number,Number
549;окт.,30б,32,36;O,Number,Number,Number
550;з-ки,ср.,венец,21;O,O,Street,Number
551;12,сентября,7б(,№257);Number,Street,O,Number
552;п.,новосельдинский.;O,O
553;верхнеполевая,15,17,19,21,23;Street,Number,Number,Number,Number,Number
554;промышленная,83,93,задвижек,промышленная,63-99;Street,Number,Number,O,Street,Range
555;впу,3,интернационала,вводной,задвиж,минаева,20-44(четн.);O,Street,Street,O,O,Street,Even
556;алашеева,27,п.,вырыпаевка;Street,Number,O,Street
557;хрустальная,52,хрустальная,52(9,эт.);Street,Number,Street,Number,O
558;российская,95,п.,мостовая;Street,Number,O,O
559;9,мая,74,9,мая,72-86(четн.,2,эт.);Street,Street,Number,Street,Street,Even,Street,O
560;границах,улиц,:энтузиастов,-,3п.,ватутина-,чайковского-,урицкого;O,O,O,Street,O,O,O,Street
561;утечки,ростовская,м.,шоссе,зап.,бульвар,автозаводская;O,Street,Street,O,O,O,Street
562;насоса,минаева,20-44;O,Street,Range
563;винновские,кв-ла;O,O
564;набережная,р.,свияги,83-146,л.,толстого,13;Street,Street,Street,Range,Street,Street,Number
565;лихачева,2,2а;Street,Street,Street
566;наб.,р.,свияги,83-146(четн,неч.),л.,толстого,13(6,эт.);O,Street,Street,Even,Odd,Street,Street,Number,O
567;варейкиса,29,39,47(5,эт.);Street,Number,Number,Number,O
568;подлесная,лесоводов,ветеринарная,ипподромная,беговая,спортивная,призовая,весенняя,нариманова,136-140;Street,Street,Street,Street,Street,Street,Street,Street,Street,Range
569;локомотивная,130;Street,Number
570;кролюницкого,12,14,16;Street,Number,Number,Number
571;пр.,энергетиков,4,энергетиков,1-9(неч.),4-12(четн.);O,Street,Street,Street,Odd,Even
572;п.,индовое:,королевская,3,королевская,3,(ч/дом);O,O,Street,Street,Street,Street,O
573;центральная,2,4,6;Street,Street,Street,Street
574;красноармейская,41-64;Street,Range
575;аблукова,33,пушкарева,26,28,30,32,34,36,38,40,44,48;Street,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number
576;границах,улиц,:,немировича-,данченков,-,энтузиастов,-,урицкого,-,баумана;O,O,O,Street,O,Street,Street,Street,Street,Street,Street
577;аблукова,11-39(неч.),московское,шоссе,100,102,102б,пушкарева,6,6а,8а,12-44(четн.),44а;Street,Odd,Street,O,Number,Number,Number,Street,Street,Street,Street,Even,Number
578;московское,шоссе,85,определение,утечки,полбина,61а,65,67,московское,шоссе,75а,83,85;Street,O,Number,O,O,Street,Number,Number,Number,Street,O,Number,Number,Number
579;затвора,варейкиса,26а(,1),аверьянова,6а(автомойка);O,Street,Number,O,Street,O
580;профсоюзная,26-64(четн.),7-45,45а,45б(неч.);Street,Even,Range,Number,Odd
581;отрадная,3,5,7,9,шолмова,45(10,эт.);Street,Street,Street,Street,Street,Street,Number,O
582;хрустальная,11(д/сад,№118);Street,Number,Number
583;промышленная,87,91(10,эт.);Street,Number,Number,O
584;задвиж,ефремова,111,113,115,119,123,125,127;O,Street,Number,Number,Number,Number,Number,Number,Number
585;глинки,7-19,20-34;Street,Range,Range
586;хруст.,7,кольцевая,2,4,10,18,22,24;O,Street,Street,Street,Street,Number,Number,Number,Number
587;з-ки,9,мая,18-54;O,Street,Street,Range
588;октябрьская,27;Street,Number
589;куйбышева,3,куйбышева,4(техникум),14(3,эт.);Street,Street,Street,O,Number,O
590;жигулевская,11,фруктовая,4,6,корунковой,7,11,15,19,21,промышленная,66-84(четн.),шолмова,14;Street,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Even,Street,Number
591;станкостроителей,16,18,20;Street,Number,Number,Number
592;минаева,4-10;Street,Range
593;безх,минаева,20-44;O,Street,Range
594;2,пер.,нариманова-юности,переврезки,квадрат,улиц,юности-р.,люксембург-л.,шевцовой,-гафурова;Street,Street,O,O,O,O,O,O,Street,O
595;ремонтные,работы,подающем,трубопроводе,западный,бульвар,д.,30,(,№130);O,O,O,O,Street,O,Street,Number,Street,Number
596;пушкарева,30,36,40,44,48,50,аблукова,31а,33,35,35а,37,39,46;Street,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number
597;техн.откл,–,рем.работы,внутридомовых,инж.,сетях:,сев.венец,10,работе,30.09.22.,отв.предпр.,ук,мегаполис;O,O,O,O,O,O,O,Number,O,Number,O,Street,O
598;техн.откл,–,рем.работы,тепловых,сетях:,ул.стасова,20.,раб.,т,плюс;O,O,O,O,O,O,Number,O,Street,O
599;техн.откл,–,рем.работы,тепловых,сетях:,ул.стасова,20.,раб.,т,плюс;O,O,O,O,O,O,Number,O,Street,O
600;техн.откл,–,рем.работы,тепловых,сетях:,ул.стасова,20.,раб.,т,плюс;O,O,O,O,O,O,Number,O,Street,O
601;техн.откл,–,рем.работы,тепловых,сетях:,ул.стасова,20.,раб.,т,плюс;O,O,O,O,O,O,Number,O,Street,O
602;техн.откл,–,рем.работы,тепловых,сетях:,ул.стасова,20.,раб.,т,плюс;O,O,O,O,O,O,Number,O,Street,O
603;техн.откл,–,рем.работы,тепловых,сетях:,ул.стасова,20.,раб.,т,плюс;O,O,O,O,O,O,Number,O,Street,O
606;техн.откл,–,рем.работы,теплосетях,-,ул.марата,37.,раб.,теплосервис;O,O,O,O,Street,O,Number,O,O
607;техн.откл,–,рем.работы,теплосетях,-,ул.марата,37.,раб.,теплосервис;O,O,O,O,Street,O,Number,O,O
618;грибоедова,1-21(неч.,);Street,Odd,Street
619;толбухина-дачная,задвиж,1,2,пер.,с.,лазо(от,толбухина,белинского),дачная,61-82,белинского,61-71(неч.);O,O,Street,Street,Street,O,O,Street,O,Street,Range,Street,Odd
623;дома,границах,:,пархоменко,-,з.космодемьянской-,белинского-,дачная;O,O,O,Street,Street,O,O,Street
